# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2359449	2360351	+	WP_011101869.1	WP_011101869.1		RluA family pseudouridine synthase			LP_RS11230	903	300	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2360429	2360749	+							LP_RS11235	321		old_locus_tag=lp_2654
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2360429	2360749	+	WP_003642643.1	WP_003642643.1		helix-turn-helix domain-containing protein			LP_RS11235	321	106	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2360912	2361109	-							LP_RS11240	198		
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2360912	2361109	-	WP_003645904.1	WP_003645904.1		DUF2929 family protein			LP_RS11240	198	65	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2361319	2362467	-							LP_RS11245	1149		old_locus_tag=lp_2658
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2361319	2362467	-	WP_044432928.1	WP_044432928.1		glycosyltransferase			LP_RS11245	1149	382	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2362934	2365300	-							LP_RS11250	2367		old_locus_tag=lp_2659
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2362934	2365300	-	WP_011101870.1	WP_011101870.1		phosphoketolase family protein			LP_RS11250	2367	788	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2365530	2366378	-							LP_RS11255	849		old_locus_tag=lp_2660
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2365530	2366378	-	WP_011101871.1	WP_011101871.1		alpha/beta hydrolase-fold protein			LP_RS11255	849	282	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2366393	2367118	-							LP_RS11260	726		old_locus_tag=lp_2661
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2366393	2367118	-	WP_003642638.1	WP_003642638.1		GntR family transcriptional regulator			LP_RS11260	726	241	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2367243	2367746	+					ybaK		LP_RS11265	504		old_locus_tag=lp_2662
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2367243	2367746	+	WP_011101872.1	WP_011101872.1		Cys-tRNA(Pro) deacylase	ybaK		LP_RS11265	504	167	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2367751	2368530	+							LP_RS11270	780		old_locus_tag=lp_2663
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2367751	2368530	+	WP_011101873.1	WP_011101873.1		hypothetical protein			LP_RS11270	780	259	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2368703	2369359	-							LP_RS11275	657		old_locus_tag=lp_2664
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2368703	2369359	-	WP_011101874.1	WP_011101874.1		HD domain-containing protein			LP_RS11275	657	218	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2369369	2370118	-							LP_RS11280	750		old_locus_tag=lp_2665
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2369369	2370118	-	WP_003642634.1	WP_003642634.1		LytTR family DNA-binding domain-containing protein			LP_RS11280	750	249	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2370295	2370819	-							LP_RS11285	525		old_locus_tag=lp_2666
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2370295	2370819	-	WP_003642633.1	WP_003642633.1		DUF1836 domain-containing protein			LP_RS11285	525	174	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2370970	2371332	+							LP_RS11290	363		old_locus_tag=lp_2667
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2370970	2371332	+	WP_011101875.1	WP_011101875.1		hypothetical protein			LP_RS11290	363	120	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2371599	2372018	-							LP_RS11295	420		old_locus_tag=lp_2668
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2371599	2372018	-	WP_003642631.1	WP_003642631.1		Hsp20/alpha crystallin family protein			LP_RS11295	420	139	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2372047	2372388	-							LP_RS11300	342		old_locus_tag=lp_2669
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2372047	2372388	-	WP_003642630.1	WP_003642630.1		hypothetical protein			LP_RS11300	342	113	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2372626	2373993	+							LP_RS11305	1368		old_locus_tag=lp_2671
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2372626	2373993	+	WP_011101876.1	WP_011101876.1		hemolysin family protein			LP_RS11305	1368	455	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2374301	2374786	+					nrdI		LP_RS11310	486		old_locus_tag=lp_2673
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2374301	2374786	+	WP_003642628.1	WP_003642628.1		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	nrdI		LP_RS11310	486	161	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2374894	2376486	-							LP_RS11315	1593		old_locus_tag=lp_2674
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2374894	2376486	-	WP_011101877.1	WP_011101877.1		sodium:proton antiporter			LP_RS11315	1593	530	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2376644	2377807	-							LP_RS11320	1164		old_locus_tag=lp_2675
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2376644	2377807	-	WP_003645896.1	WP_003645896.1		MFS transporter			LP_RS11320	1164	387	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2378139	2378516	+							LP_RS11325	378		old_locus_tag=lp_2676
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2378139	2378516	+	WP_011101878.1	WP_011101878.1		MerR family transcriptional regulator			LP_RS11325	378	125	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2378602	2379546	+							LP_RS11330	945		old_locus_tag=lp_2677
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2378602	2379546	+	WP_003645894.1	WP_003645894.1		NADP-dependent oxidoreductase			LP_RS11330	945	314	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2379954	2380301	+							LP_RS11335	348		old_locus_tag=lp_2680
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2379954	2380301	+	WP_003642623.1	WP_003642623.1		SdpI family protein			LP_RS11335	348	115	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2380419	2381903	+					zwf		LP_RS11340	1485		old_locus_tag=lp_2681
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2380419	2381903	+	WP_003644713.1	WP_003644713.1		glucose-6-phosphate dehydrogenase	zwf		LP_RS11340	1485	494	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2382128	2383492	-							LP_RS11345	1365		old_locus_tag=lp_2683
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2382128	2383492	-	WP_033608875.1	WP_033608875.1		PLP-dependent aminotransferase family protein			LP_RS11345	1365	454	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2383590	2384762	+							LP_RS11350	1173		old_locus_tag=lp_2684
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2383590	2384762	+	WP_011101880.1	WP_011101880.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			LP_RS11350	1173	390	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2384767	2385636	+					dapA		LP_RS11355	870		old_locus_tag=lp_2685
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2384767	2385636	+	WP_003642619.1	WP_003642619.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA		LP_RS11355	870	289	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2385707	2385841	+							LP_RS16095	135		old_locus_tag=lp_2687
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2385707	2385841	+	WP_003645890.1	WP_003645890.1		hypothetical protein			LP_RS16095	135	44	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2386086	2386859	-							LP_RS11360	774		old_locus_tag=lp_2688
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2386086	2386859	-	WP_003644715.1	WP_003644715.1		sulfite exporter TauE/SafE family protein			LP_RS11360	774	257	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2386986	2387882	+							LP_RS11365	897		old_locus_tag=lp_2689
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2386986	2387882	+	WP_011101881.1	WP_011101881.1		LysR family transcriptional regulator			LP_RS11365	897	298	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2388041	2388682	-							LP_RS11370	642		old_locus_tag=lp_2690
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2388041	2388682	-	WP_003642616.1	WP_003642616.1		SDR family oxidoreductase			LP_RS11370	642	213	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2388819	2389343	+							LP_RS11375	525		old_locus_tag=lp_2691
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2388819	2389343	+	WP_003642615.1	WP_003642615.1		N-acetyltransferase GCN5			LP_RS11375	525	174	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2389476	2393225	-					addA		LP_RS11380	3750		old_locus_tag=lp_2693
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2389476	2393225	-	WP_011101882.1	WP_011101882.1		helicase-exonuclease AddAB subunit AddA	addA		LP_RS11380	3750	1249	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2393218	2396820	-							LP_RS11385	3603		old_locus_tag=lp_2694
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2393218	2396820	-	WP_011101883.1	WP_011101883.1		PD-(D/E)XK nuclease family protein			LP_RS11385	3603	1200	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2397218	2398327	-							LP_RS11390	1110		old_locus_tag=lp_2696
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2397218	2398327	-	WP_011101884.1	WP_011101884.1		DMT family transporter			LP_RS11390	1110	369	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2398343	2398981	-					pyrE		LP_RS11395	639		old_locus_tag=lp_2697
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2398343	2398981	-	WP_011101885.1	WP_011101885.1		orotate phosphoribosyltransferase	pyrE		LP_RS11395	639	212	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2398983	2399696	-					pyrF		LP_RS11400	714		old_locus_tag=lp_2698
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2398983	2399696	-	WP_003642610.1	WP_003642610.1		orotidine-5'-phosphate decarboxylase	pyrF		LP_RS11400	714	237	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2399693	2400610	-							LP_RS11405	918		old_locus_tag=lp_2699
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2399693	2400610	-	WP_003645881.1	WP_003645881.1		dihydroorotate dehydrogenase			LP_RS11405	918	305	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2400653	2403829	-					carB		LP_RS11410	3177		old_locus_tag=lp_2700
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2400653	2403829	-	WP_011101886.1	WP_011101886.1		carbamoyl-phosphate synthase large subunit	carB		LP_RS11410	3177	1058	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2403822	2404916	-							LP_RS11415	1095		old_locus_tag=lp_2701
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2403822	2404916	-	WP_011101887.1	WP_011101887.1		carbamoyl phosphate synthase small subunit			LP_RS11415	1095	364	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2404913	2406205	-							LP_RS11420	1293		old_locus_tag=lp_2702
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2404913	2406205	-	WP_003644720.1	WP_003644720.1		dihydroorotase			LP_RS11420	1293	430	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2406209	2407144	-							LP_RS11425	936		old_locus_tag=lp_2703
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2406209	2407144	-	WP_011101888.1	WP_011101888.1		aspartate carbamoyltransferase catalytic subunit			LP_RS11425	936	311	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2407291	2407833	-					pyrR		LP_RS11430	543		old_locus_tag=lp_2704
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2407291	2407833	-	WP_003639428.1	WP_003639428.1		bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	pyrR		LP_RS11430	543	180	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2408785	2410374	+							LP_RS11435	1590		old_locus_tag=lp_2708
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2408785	2410374	+	WP_003645875.1	WP_003645875.1		PucR family transcriptional regulator			LP_RS11435	1590	529	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2410634	2411974	+							LP_RS11440	1341		old_locus_tag=lp_2710
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2410634	2411974	+	WP_003645874.1	WP_003645874.1		purine permease			LP_RS11440	1341	446	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2412343	2413626	+							LP_RS11445	1284		old_locus_tag=lp_2712
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2412343	2413626	+	WP_003645873.1	WP_003645873.1		NCS2 family permease			LP_RS11445	1284	427	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2413724	2414626	-							LP_RS11450	903		old_locus_tag=lp_2713
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2413724	2414626	-	WP_011101889.1	WP_011101889.1		NmrA family NAD(P)-binding protein			LP_RS11450	903	300	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2414937	2415761	+							LP_RS11455	825		old_locus_tag=lp_2714
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2414937	2415761	+	WP_003642599.1	WP_003642599.1		EAL domain-containing protein			LP_RS11455	825	274	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2415754	2416272	+							LP_RS11460	519		old_locus_tag=lp_2715
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2415754	2416272	+	WP_003642598.1	WP_003642598.1		hypothetical protein			LP_RS11460	519	172	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2416285	2417613	+							LP_RS11465	1329		old_locus_tag=lp_2716
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2416285	2417613	+	WP_003642597.1	WP_003642597.1		glycosyltransferase			LP_RS11465	1329	442	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2417807	2418475	-							LP_RS11470	669		old_locus_tag=lp_2718
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2417807	2418475	-	WP_011101890.1	WP_011101890.1		methionine synthase			LP_RS11470	669	222	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2418654	2419895	-					purD		LP_RS11475	1242		old_locus_tag=lp_2719
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2418654	2419895	-	WP_011101891.1	WP_011101891.1		phosphoribosylamine--glycine ligase	purD		LP_RS11475	1242	413	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2419915	2421447	-					purH		LP_RS11480	1533		old_locus_tag=lp_2720
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2419915	2421447	-	WP_011101892.1	WP_011101892.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH		LP_RS11480	1533	510	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2421449	2422027	-					purN		LP_RS11485	579		old_locus_tag=lp_2721
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2421449	2422027	-	WP_011101893.1	WP_011101893.1		phosphoribosylglycinamide formyltransferase	purN		LP_RS11485	579	192	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2422020	2423045	-					purM		LP_RS11490	1026		old_locus_tag=lp_2722
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2422020	2423045	-	WP_011101894.1	WP_011101894.1		phosphoribosylformylglycinamidine cyclo-ligase	purM		LP_RS11490	1026	341	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2423042	2424496	-					purF		LP_RS11495	1455		old_locus_tag=lp_2723
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2423042	2424496	-	WP_003642591.1	WP_003642591.1		amidophosphoribosyltransferase	purF		LP_RS11495	1455	484	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2424481	2426700	-					purL		LP_RS11500	2220		old_locus_tag=lp_2724
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2424481	2426700	-	WP_003645864.1	WP_003645864.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL		LP_RS11500	2220	739	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2426693	2427373	-					purQ		LP_RS11505	681		old_locus_tag=lp_2725
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2426693	2427373	-	WP_011101895.1	WP_011101895.1		phosphoribosylformylglycinamidine synthase subunit PurQ	purQ		LP_RS11505	681	226	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2427373	2427627	-					purS		LP_RS11510	255		old_locus_tag=lp_2726
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2427373	2427627	-	WP_003642588.1	WP_003642588.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS		LP_RS11510	255	84	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2427629	2428360	-							LP_RS11515	732		old_locus_tag=lp_2727
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2427629	2428360	-	WP_003642587.1	WP_003642587.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase			LP_RS11515	732	243	
gene	protein_coding	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2428363	2429493	-					purK		LP_RS11520	1131		old_locus_tag=lp_2728
CDS	with_protein	GCF_000203855.3	Primary Assembly	chromosome		NC_004567.2	2428363	2429493	-	WP_011101896.1	WP_011101896.1		5-(carboxyamino)imidazole ribonucleotide synthase	purK		LP_RS11520	1131	376	
